"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mauritania","MRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1235900361529","39.3945282634877","31.5314654106726","29.8242079194186","30.7485422779047","32.4319382714997","35.2757196068331","35.3476342070016","33.1487378303686","30.9931762285205","31.6907550044809","29.7941358107018","39.288508399984","44.1430010758192","38.5444032538334","41.1387968950545","38.0288957688338","34.6934497337497","33.6988749498688","36.5564718463374","36.7873761596586","35.5204190571818","36.5088808021811","","","","","56.1575177483447","55.3817941113535","57.9616604310028","","","","",
"Malawi","MWI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1151721657444","19.2608300381554","18.8455448350087","28.4619929057621","24.9138891722583","27.9207565041985","27.3346460465678","37.8862077338952","34.2946225694095","41.6950114158995","44.6827786827948","","","52.6332414580372","",
"Malaysia","MYS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5366179323318","73.3193215120926","64.3772978856134","55.6918359524722","47.6197297670635","41.0697028403447","","","","","","","43.047339208221","45.0766412986635","45.6966383151073","42.0675597614326","40.5883961366256","40.0881257702829","39.7997028374607","50.8357455983458","49.5598230655171","50.0286816425423","51.6464316160996","52.9992519246741","52.6758487332831","53.5744697326154","51.8905275342534","50.0496777374929","51.1859148831795","52.4213502119727","62.0067215086738","63.2587801793511","60.2666404179702","",
"North America","NAC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","40.933943570707","44.0615972806026","46.0501444176036","48.2461403335599","47.3534821707435","49.7796617339655","49.4138197463287","46.7480425662037","43.8060504573995","40.1621301405054","35.442235313141","52.8718207163243","53.8870060350621","55.8252684853941","55.8203412722471","55.6443397045072","54.4278229896321","54.2510771194272","62.2360892652696","73.908271914832","82.2481192904264","86.5220909795941","90.4114087291067","91.7262653603394","91.7000223495288","92.5440706606637","94.3511639781029","93.3880477010468","94.5823220001932","96.1270722436267","120.449008215009","114.806215633941","106.20461139284","",
"Namibia","NAM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.515261124236","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.80317756254","55.2895619055443","56.0887318613016","56.5313878799914","54.294442653549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8470116461584","18.5942813892647","22.342831631806","31.5607533776556","30.7520156212036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6205809545912","64.911430440788","61.6569229882709","63.6815382338544","66.5412100044161","66.1836432074826","65.1978803839092","59.8824296913156","66.3514434343267","64.0681097896128","64.5733198414706","58.9891415877141","63.9354609821022","62.5881953798115","59.4156672858263","51.7646230480547","49.6869680346867","42.9786611378803","43.799987249558","","33.8625212320188","","","","","","","","","31.7771473472895","39.0485631284493","39.9222686422289","","",
"Nauru","NRU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7763842551838","48.2453384728239","43.8675166117793","44.1698490827743","42.9524894769889","36.9753526219646","36.0960054063757","31.9414277406372","34.8105506978391","48.135830634183","51.6565054668175","46.4495246931876","43.9103004132691","42.9302575989538","41.4034426972586","38.6627179042666","36.6308100322367","32.7886249322913","46.1185059391692","51.369754769912","54.5666722344428","",
"OECD members","OED","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.98266394475","40.0652403865478","41.6965470034071","42.1068526340023","44.6857261413006","51.6568225220042","52.510436129942","52.5284478926227","53.5979515300126","53.2895177785068","51.1664812782693","62.2691036874307","64.2905068867573","66.4849796724961","67.5415972297323","67.692384764993","66.1795614233554","66.0791812521483","72.1862465218577","84.4160376265375","90.2235444913423","95.8959394362324","98.9300656453012","100.029474434039","102.564057215353","103.027531267344","105.20917479806","104.794401167985","105.586875046452","105.316778391276","126.124874925215","121.707679206596","110.779295083522","",
"Oman","OMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7725350870327","76.0908289241623","74.5285767943305","78.910190522119","","","","","79.0846919843326","","55.0324216144747","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.246285557642","78.2167512063909","80.142729037233","70.6160984544118","55.4915347082036","","","","","","","","","","","","32.5394575436311","28.5288183926826","26.076322347553","26.4008658753596","23.6817913396941","20.7202165724133","19.2166594587652","18.3944203835345","19.56538960172","22.865554469277","23.7062564342415","24.7483395120072","25.7290009576063","26.5266050304096","34.7649150438361","35.2452537131848","","",
"Philippines","PHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0076745112999","43.5879493136021","46.269790365795","58.8331979479565","49.4185114622984","53.471178145145","46.5576634189528","48.6978483259554","58.2805829140392","52.8348897149163","58.5984332029896","59.2614955783056","64.715074553291","71.1158091036307","71.6007252032252","65.7097431233166","58.7978739921016","51.5748916279875","52.4322709324654","52.4006931344165","50.1962414764938","48.805848124495","49.1574552049271","47.1441818588088","43.4263389404755","","","","","","","","","",
"Palau","PLW","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2489882652242","23.9380963955788","32.3631555983451","25.4950914932487","26.8465824666178","22.8954262638084","21.5157511397898","61.9714214368325","66.3770589022375","77.989280486067","83.7883945327378","85.2366951554869","","","","",
"Papua New Guinea","PNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9532540146935","46.6108276015088","44.8643144683874","44.3261901337552","53.5450156411045","53.6620013882835","55.6433690965017","62.4046556302616","66.3501460864216","63.5373009220453","57.7415312557776","68.2675567269125","69.7344601261207","","","","","","","","","","","","26.8946120001805","29.8753777382805","33.7401900962348","32.685689411013","36.6742909998618","40.1535903679386","48.6801012102042","52.5759644513328","48.2553884027402","",
"Poland","POL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4543984704576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.24573773536288","5.6574045702943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3740465476011","40.0053041064227","42.0571467201199","42.743225721975","44.907697599392","52.8164855016965","53.9541678479448","53.974247390483","55.9843661495488","55.0601538878908","53.1640659419771","62.6781867837939","64.7734796573141","67.2183558557843","68.0951548859217","68.0692055311352","66.4826658481098","66.3429944510208","73.1297487169137","85.4783023919038","91.3881284364466","97.2911812494783","100.273398757163","101.473376579151","104.448182351062","105.244797434462","107.386811795688","107.00620875823","107.767586537634","109.570712782151","131.478034552074","127.121128924685","115.702154151815","",
"French Polynesia","PYF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4826752270473","30.0096868288152","27.8447345285392","28.5213908344223","27.7857839451243","25.0564148363673","21.6585999412314","19.3532253673283","16.291832889586","17.6136146609596","18.3359551240324","28.2314505483576","34.1358372554278","37.2477334510893","40.3882426396179","43.8827006652439","46.2693436335921","45.1699152164162","47.2799329997325","44.3270746320218","42.564734834764","43.3618444763679","57.2958635820583","55.9129588026068","50.4529689825221","",
"Russian Federation","RUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.948999533393","100.744137724205","62.1488888669576","48.9836153351704","41.3527168644107","","","16.6608684477983","9.89107286046746","7.15843011658404","6.49528743788997","8.69786633503919","9.09810564473106","8.64108194430582","8.55140859340356","9.06725564048848","11.2004612827286","13.5407657768558","14.2417395793548","16.3253741158845","16.1685789853238","17.2760484379376","22.992021036968","20.8666992191571","19.5062376778091","",
"Rwanda","RWA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7969202729087","47.8601030997282","48.4289742567034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.10882587988","54.3597240396664","53.7939067301963","56.0836721058851","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","54.6406718900789","53.0238082183941","56.4105766939353","58.2364465802722","61.480702979549","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0340559314335","52.1842812536149","51.2737708192493","50.9979060720175","50.60736892305","50.8433523364571","47.6740294380543","47.6257691585926","46.5656471581167","","","","","",
"Saudi Arabia","SAU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86949168449653","8.65873242919908","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.855311856756","78.97732191875","81.8827558107494","72.8796371846888","70.2818345454772","72.7804903132088","72.735334061978","71.3607292667242","82.599116639914","87.8603784550691","83.842291725532","93.9363125102557","106.332540928351","108.589983770079","101.779018993689","94.9666937754733","82.8374805427534","77.2760743035509","96.4099647516113","106.372468302322","101.449782417951","104.78518384861","107.828093624626","99.4464888561159","99.6097986729595","103.320839751929","109.05642242549","109.329418386523","110.757602622235","127.826745717478","151.566324742808","150.141912840552","","",
"Solomon Islands","SLB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9268083446706","11.5924393632523","10.105282402522","8.72033980449154","6.73762563417532","6.25958874127244","8.40245792327997","7.68564585571841","7.74418282960556","11.463900323928","","15.3931660730361","",
"Sierra Leone","SLE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6529338880384","28.1906634561591","27.376408936306","35.370552538118","62.446945384262","57.9112234090821","56.5005963032977","56.2158116750578","50.5122222715281","48.4823724778462","48.4269376195663","58.1469205675387","57.4942866187624","54.5625709816415","54.8523398142256","62.3992767937371","50.8379544344007","51.2784032678648","52.0656561693955","55.248518820306","52.2142820084663","53.8790393562178","70.3842794023881","66.4690525886664","","",
"San Marino","SMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7348281481481","26.5286653982985","31.9233677947788","39.3423254303621","47.7656117606838","47.4509601321227","46.8685383304774","46.6074007324324","54.9724926638478","44.8293754612433","51.2177218791033","54.0230135522152","53.3245594404762","56.9302290723793","57.3280875312559","54.5934447728989","55.9404550933429","55.0853181004211","98.347621468315","95.1200992172843","","",
"Somalia","SOM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0639822822596","47.4373858302955","53.944451714151","53.3699584071573","47.4781151636106","45.6721318083454","44.1051880549312","38.6138013357614","36.6097982795857","34.9914915851838","34.0377055527808","42.0443650670806","45.5601209145119","48.5805377288442","58.4877522932784","63.2107712755514","65.8810864959357","64.8344855345917","66.4158618848854","64.3538811329559","63.7834801839045","63.1121114881039","78.3260964801305","78.8419014951507","64.5071321483903","",
"Slovenia","SVN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5390325390743","16.2480479916752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9934860591858","36.6136772214516","49.9559276283996","57.529242206558","","85.6828801789378","87.9657240939027","87.8663480274327","77.8390669173776","70.2783172649888","60.8697579732008","59.47271638464","58.1800750198535","57.5972530504976","57.8692190775771","51.6324285606285","45.6949689152535","45.6455895855319","46.9234851176251","43.3019148019871","43.6847237255241","43.5102479611743","45.1695424481992","49.4545085693247","47.4343206265975","46.1880562107038","43.9479716520356","42.2647197588554","38.6705412824215","44.0240403069303","40.4944229150589","36.25306055328","",
"Eswatini","SWZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7106420776584","","","","","","","","","","","12.7334107582969","12.5120949775288","12.8823565660319","","13.8624412288802","15.7597364577589","20.041452922657","22.1829572039624","26.9820662047412","30.6091394082172","39.8272819276443","35.4016656411589","","",
"Sint Maarten (Dutch part)","SXM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.684386535722","100.031670082831","74.4570691549822","79.3554396952966","75.9963033177463","51.6974164088467","66.6245898675827","60.9122525705484","","","","","","","","",
"Syrian Arab Republic","SYR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.9373037866156","","","","","","","","","","18.48675477488","23.304673258172","22.4258965570956","21.883690823958","21.550438027484","20.7132818548393","23.1310503574664","24.4133713370203","25.2979537516688","25.7354760290227","25.1578385724039","26.5802000821597","33.4563988061503","31.2316120302022","28.143708201355","",
"Togo","TGO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4477538501483","13.3655673362757","10.8789951587465","8.18624353670039","5.69321973711674","4.61009471231839","3.67349745742469","4.64152040948473","10.6698573854214","20.0057789155598","21.9645865139196","24.5783340358589","30.0703562721572","27.0460183720806","24.3963998008709","25.4581282780769","24.3806591494652","22.9934668319175","22.4502172623288","26.7791952036446","26.9008455437265","28.1319763006874","28.4447160238828","40.0618532889803","36.4966513241117","37.8688674193145","38.4894405797481","","39.2491659155983","40.1403731171222","50.3227814999415","58.4795998866116","60.3498576793725","",
"Tajikistan","TJK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.076117982873","79.804079881426","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7373839045911","77.7082493599128","69.2590101361208","66.4909241331234","",
"Timor-Leste","TLS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0380839800652","47.4764850994565","51.1760795659832","49.4146054980866","45.5830859786211","48.6968220773554","42.5478052063706","45.0157756761004","","","",
"South Asia (IDA & IBRD)","TSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.10882587988","54.3597240396664","53.7939067301963","56.0836721058851","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","54.6406718900789","53.0238082183941","56.4105766939353","58.2364465802722","61.480702979549","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0340559314335","52.1842812536149","51.2737708192493","50.9979060720175","50.60736892305","50.8433523364571","47.6740294380543","47.6257691585926","46.5656471581167","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.803206848237","15.928004235045","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7703800956018","60.6727188081937","55.4991317544397","59.3098274568642","59.0345141585198","57.518267866149","55.2965179400303","56.9353278066895","54.2817440338334","55.6386363803379","56.7212758294998","56.4678199732883","55.9344340024072","55.0213155722411","53.8375580931292","52.4205297222421","48.5639104645928","45.7824704950416","43.2877054340983","42.9297921509547","38.7660002963438","42.4807224505219","42.5197543010178","","","","","","","","","","","",
"Turkiye","TUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2454942016516","32.1299111323629","34.0172750620102","33.6982232562415","44.0175057105221","35.8414007648945","37.9207501444174","44.2932887174408","30.2966279950942","","","","","","","","","","40.8891753601982","48.4710258625545","45.145314794996","40.0769538067827","37.9602291228126","32.1216452754771","31.3464166832739","29.0056748886147","30.0333272262847","29.6670769847807","29.2112895019295","33.9048002713116","41.8016401694205","42.5757208411558","35.2457945651509","",
"Tuvalu","TUV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
